Year,Country,Pais_Lat_Long,Sex,Fatal (Y/N),href formula
1948,SOUTH AFRICA,"-28.8166236,24.991639",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1948.00.00.a-Marie.pdf
1947,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1947.12.21-Ireland.pdf
1947,SOUTH AFRICA,"-28.8166236,24.991639",NO INF,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/1947.12.15.R-JohnBull.pdf
1947,SENEGAL,"14.4750607,-14.4529612",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1947.12.00-Dakar.pdf
1947,AUSTRALIA,"-24.7761086,134.755",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1947.11.23-dinghy.pdf
1947,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1947.11.14.b-Curruthers.pdf
1947,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1947.11.14.a-Martini.pdf
1947,AUSTRALIA,"-24.7761086,134.755",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1947.11.08.b-EdwinElford.pdf
1947,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1947.11.08.a-RupertElford.pdf
1947,AUSTRALIA,"-24.7761086,134.755",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1947.11.00-Smith.pdf
1947,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1947.10.28-Dan.pdf
1947,BRAZIL,"-10.3333333,-53.2",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1947.10.10-Serafim.pdf
1947,USA,"39.7837304,-100.445882",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1947.08.04-Rives.pdf
1947,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1947.07.27.R-PhilipDorn.pdf
1947,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1947.07.24.R-Festing.pdf
1947,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1947.07.15-Dalldorf.pdf
1947,GREECE,"38.9953683,21.9877132",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/1947.07.07-Doulis.pdf
1947,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1947.06.27-Limatoc.pdf
1947,AUSTRALIA,"-24.7761086,134.755",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1947.06.16-fishermen-Coogee.pdf
1947,KENYA,"1.4419683,38.4313975",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1947.05.13.R-Kenya.pdf
1947,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1947.04.20-Neilson.pdf
1947,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1947.04.11-Douglas.pdf
1947,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1947.04.06-Watt.pdf
1947,HIGH SEAS,"29.870151,-93.922369",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1947.04.00-Kaufmann.pdf
1947,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1947.03.12-Kriel.pdf
1947,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1947.03.09-Botha.pdf
1947,AUSTRALIA,"-24.7761086,134.755",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1947.02.23-boat-PalmBeach.pdf
1947,BAHAMAS,"24.7736546,-78.0000547",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1947.02.06.R-Whitman.pdf
1947,BRAZIL,"-10.3333333,-53.2",NO INF,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1947.02.00-Brazil.pdf
1947,AUSTRALIA,"-24.7761086,134.755",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1947.01.14-rowboat.pdf
1947,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1947.01.05-Knoop.pdf
1946,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1946.12.28-Streng.pdf
1946,AUSTRALIA,"-24.7761086,134.755",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1946.12.24.R-Lone-launch.pdf
1946,AUSTRALIA,"-24.7761086,134.755",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1946.11.20-EsronaJohnson.pdf
1946,MARSHALL ISLANDS,"8.9995549,168.0002575",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1946.10.26.R-Kwajalein.pdf
1946,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1946.10.14-Blackmore.pdf
1946,ISRAEL,"30.8124247,34.8594762",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1946.08.24-KMAyesh.pdf
1946,AUSTRALIA,"-24.7761086,134.755",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1946.08.18-Collin.pdf
1946,IRAN,"32.6475314,54.5643516",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1946.07.18.b-Khodadad.pdf
1946,IRAN,"32.6475314,54.5643516",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1946.07.18.a-Mehdi.pdf
1946,INDIA,"22.3511148,78.6677428",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1946.06.28-Murugesan.pdf
1946,TANZANIA,"-6.5247123,35.7878438",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1946.05.09-Svendson.pdf
1946,AUSTRALIA,"-24.7761086,134.755",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1946.04.19-McAuliffe.pdf
1946,AUSTRALIA,"-24.7761086,134.755",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1946.04.00-boat-Nardelli.pdf
1946,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1946.03.20-Leverenz.pdf
1946,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1946.02.16-Tomson.pdf
1946,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1946.02.10.b-Sunderland.pdf
1946,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1946.02.10.a-Varma.pdf
1946,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1946.01.24.b-Gibson.pdf
1946,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1946.01.24.a-Manduray.pdf
1946,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1946.01.17-Vaughan.pdf
1946,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1946.01.07-Hoffman.pdf
1946,AUSTRALIA,"-24.7761086,134.755",F,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1946.01.05-Tegel.pdf
1946,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1946.01.01-Redfern.pdf
1946,SOUTH AFRICA,"-28.8166236,24.991639",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1946.00.00.c-PlettenburgBay.pdf
1946,SOUTH AFRICA,"-28.8166236,24.991639",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1946.00.00.b-Table Bay.pdf
1946,HIGH SEAS,"29.870151,-93.922369",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1946.00.00.a-Arabwoman.pdf
1945,HONG KONG,"22.2793278,114.1628131",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1945.09.23-Jackson.pdf
1945,OKINAWA,"26.5707754,128.0255901",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1945.09.19-Bemis.pdf
1945,JAPAN,"36.5748441,139.2394179",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1945.09.16-sailor-USS-YMS-350.pdf
1945,IRAN,"32.6475314,54.5643516",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1945.09.06-Hamid.pdf
1945,HIGH SEAS,"29.870151,-93.922369",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1945.08.19-Karmi.pdf
1945,USA,"39.7837304,-100.445882",NO INF,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1945.08.06-Kuenzler.pdf
1945,PHILIPPINES,"12.7503486,122.7312101",NO INF,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1945.07.30-USS Indianapolis.pdf
1945,JAVA,"-7.327969400000001,109.6139109880134",NO INF,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1945.07.00-CheribonAtrocity.pdf
1945,AUSTRALIA,"-24.7761086,134.755",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1945.06.15-McHugh.pdf
1945,USA,"39.7837304,-100.445882",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1945.05.08-Kuenzler.pdf
1945,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1945.03.06-Drummond.pdf
1945,ISRAEL,"30.8124247,34.8594762",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1945.02.05-Constable-TelAviv.pdf
1945,JAMAICA,"18.1850507,-77.3947693",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1945.00.00.d-Stewart.pdf
1945,CUBA,"23.0131338,-80.8328748",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1945.00.00.c-Cuba.pdf
1945,PANAMA,"8.559559,-81.1308434",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1945.00.00.b-Asista.pdf
1945,IRAQ,"33.0955793,44.1749775",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1945.00.00.a-Shatt-al-Arab.pdf
1944,PHILIPPINES,"12.7503486,122.7312101",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1944.12.18-Nagurney.pdf
1944,USA,"39.7837304,-100.445882",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1944.12.02-skiff-Moree.pdf
1944,SIERRA LEONE,"8.6400349,-11.8400269",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1944.11.08-Meaden.pdf
1944,AUSTRALIA,"-24.7761086,134.755",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/1944.11.01-AmericanSailor.pdf
1944,PHILIPPINES,"12.7503486,122.7312101",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1944.10.26.b-Heinl.pdf
1944,PHILIPPINES,"12.7503486,122.7312101",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1944.10.26.a-2men-incomplete.pdf
1944,PHILIPPINES,"12.7503486,122.7312101",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1944.10.25.b-Carter.pdf
1944,PHILIPPINES,"12.7503486,122.7312101",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1944.10.25.a-Ensign.pdf
1944,HIGH SEAS,"29.870151,-93.922369",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1944.10.24-ArisanMaru.pdf
1944,AUSTRALIA,"-24.7761086,134.755",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1944.10.23.R-Tewantin-dinghy.pdf
1944,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1944.09.03-PhilipStanton.pdf
1944,HIGH SEAS,"29.870151,-93.922369",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1944.09.00-sailor.pdf
1944,SOUTH AFRICA,"-28.8166236,24.991639",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1944.08.20-Nissen.pdf
1944,SOUTH AFRICA,"-28.8166236,24.991639",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1944.07.22-Schmidt.pdf
1944,HIGH SEAS,"29.870151,-93.922369",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/1944.06.23-Boyd-Rescue-incomplete.pdf
1944,USA,"39.7837304,-100.445882",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1944.05.31-Shands.pdf
1944,SAMOA,"-13.7693895,-172.12005",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1944.05.24.R-Seabee.pdf
1944,PANAMA,"8.559559,-81.1308434",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1944.05.04.a-seaman.pdf
1944,NICARAGUA,"12.6090157,-85.2936911",NO INF,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1944.04.00-LakeNicaragua.pdf
1944,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1944.03.26.b-Botha.pdf
1944,SOUTH AFRICA,"-28.8166236,24.991639",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1944.03.26.a-Best.pdf
1944,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1944.03.14-Field.pdf
1944,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1944.02.27-LeBlanc.pdf
1944,INDIA,"22.3511148,78.6677428",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1944.02.18-Madras.pdf
1944,SOUTH AFRICA,"-28.8166236,24.991639",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1944.01.20-Bunn.pdf
1944,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1944.01.16-dinghy-Cottesloe.pdf
1944,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1944.01.14-Weir.pdf
1944,SOUTH AFRICA,"-28.8166236,24.991639",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1944.01.04-Selby.pdf
1944,HIGH SEAS,"29.870151,-93.922369",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1944.00.00.c-Nebatari'sCompanion.pdf
1944,ITALY,"42.6384261,12.674297",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1944.00.00.b-B-24 crew.pdf
1944,NEW GUINEA,"-5.522593049999999,142.08709052245882",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1944.00.00.a-Ward crew.pdf
1943,SOUTH AFRICA,"-28.8166236,24.991639",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1943.12.12-Matthews.pdf
1943,USA,"39.7837304,-100.445882",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1943.12.04-Libertad.pdf
1943,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1943.11.21-Richardson.pdf
1943,HIGH SEAS,"29.870151,-93.922369",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1943.11.11-CapeSanJuan.pdf
1943,USA,"39.7837304,-100.445882",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/1943.10.26-Ormond.pdf
1943,PANAMA,"8.559559,-81.1308434",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1943.09.23-sailor.pdf
1943,ITALY,"42.6384261,12.674297",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1943.08.00-Kurz.pdf
1943,USA,"39.7837304,-100.445882",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1943.07.18-Stessel.pdf
1943,PORTUGAL,"39.6621648,-8.1353519",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1943.07.00.b-Portugal.pdf
1943,MEXICO,"23.6585116,-102.0077097",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/1943.07.00.a-Zamora.pdf
1943,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1943.06.16-dinghy-Parker.pdf
1943,HIGH SEAS,"29.870151,-93.922369",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/1943.05.27-Zamperini.pdf
1943,HIGH SEAS,"29.870151,-93.922369",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1943.05.17.b-Reading.pdf
1943,HIGH SEAS,"29.870151,-93.922369",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1943.05.17.a-Almond.pdf
1943,AUSTRALIA,"-24.7761086,134.755",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1943.05.14-Centaur.pdf
1943,HIGH SEAS,"29.870151,-93.922369",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1943.05.01.R-Clarence-Master.pdf
1943,USA,"39.7837304,-100.445882",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/1943.04.05-Gant.pdf
1943,SOUTH AFRICA,"-28.8166236,24.991639",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1943.03.21-Ridley.pdf
1943,SIERRA LEONE,"8.6400349,-11.8400269",NO INF,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1943.03.14-Empress-of-Canada.pdf
1943,BRAZIL,"-10.3333333,-53.2",NO INF,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1943.03.02.b-AlfonsoPenna.pdf
1943,PAPUA NEW GUINEA,"-5.6816069,144.2489081",NO INF,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1943.03.02.a-HuonGulf.pdf
1943,HIGH SEAS,"29.870151,-93.922369",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1943.01.26-BuyoMaru.pdf
1943,MEXICO,"23.6585116,-102.0077097",NO INF,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1943.00.00.f-NV-Veracruz.pdf
1943,SOLOMON ISLANDS,"-8.7053941,159.1070693851845",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1943.00.00.e-Soldier.pdf
1943,IRAQ,"33.0955793,44.1749775",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1943.00.00.d-Khaleeula.pdf
1943,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1943.00.00.c - Midway.pdf
1943,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1943.00.00.b - Midway.pdf
1943,USA,"39.7837304,-100.445882",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/1943.00.00.a-Midway.pdf
1942,AUSTRALIA,"-24.7761086,134.755",F,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.12.26-Burch.pdf
1942,SOUTH AFRICA,"-28.8166236,24.991639",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.11.28-NovaScotia.pdf
1942,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.11.25-Bilton.pdf
1942,SOLOMON ISLANDS,"-8.7053941,159.1070693851845",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.11.16-Guadalcanal-HospitalShip.pdf
1942,HIGH SEAS,"29.870151,-93.922369",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.11.21-City-of-Cairo.pdf
1942,SOLOMON ISLANDS,"-8.7053941,159.1070693851845",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.11.13.c-Hicks.pdf
1942,HIGH SEAS,"29.870151,-93.922369",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.11.13.b-Juneau.pdf
1942,SOLOMON ISLANDS,"-8.7053941,159.1070693851845",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.11.13.a-Guadalcanal.pdf
1942,SOUTH AFRICA,"-28.8166236,24.991639",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.11.01-Bergh.pdf
1942,HIGH SEAS,"29.870151,-93.922369",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.11.00.b-Rickenbacker-raftmate.pdf
1942,HIGH SEAS,"29.870151,-93.922369",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.11.00.a-Izzi.pdf
1942,SOLOMON ISLANDS,"-8.7053941,159.1070693851845",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.10.12-Kabat.pdf
1942,HIGH SEAS,"29.870151,-93.922369",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.09.30-EmpireAvocet.pdf
1942,HIGH SEAS,"29.870151,-93.922369",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.09.12.b-Laconia.pdf
1942,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.09.12.a-Wearne.pdf
1942,HIGH SEAS,"29.870151,-93.922369",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.09.11-NV-AdriftonRaft.pdf
1942,SOLOMON ISLANDS,"-8.7053941,159.1070693851845",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.08.08-Amano.pdf
1942,HIGH SEAS,"29.870151,-93.922369",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.07.12-Miller.pdf
1942,ITALY,"42.6384261,12.674297",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.07.06-Bardolini
1942,BAY OF BENGAL,"15.6569172,87.6379394",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.06.11.R-Bay-of-Bengal.pdf
1942,BRAZIL,"-10.3333333,-53.2",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.06.08.R-Jacare-Brazil.pdf
1942,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.06.04-Midway.pdf
1942,HIGH SEAS,"29.870151,-93.922369",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.06.00-on-life-raft.pdf
1942,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.05.09-Johnson.pdf
1942,HIGH SEAS,"29.870151,-93.922369",NO INF,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.04.05-Dorsetshire-Cornwall.pdf
1942,CUBA,"23.0131338,-80.8328748",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.03.08-EssoBolivar.pdf
1942,AUSTRALIA,"-24.7761086,134.755",M,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.03.04-Bishop.pdf
1942,AUSTRALIA,"-24.7761086,134.755",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.01.18-Surf-ski.pdf
1942,AUSTRALIA,"-24.7761086,134.755",F,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.01.04-Steadman.pdf
1942,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.01.00-Surfski.pdf
1942,INDONESIA,"-2.4833826,117.8902853",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.00.00.k-PigBasketAtrocity.pdf
1942,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.00.00.j-StormBay.pdf
1942,PHILIPPINES,"12.7503486,122.7312101",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.00.00.i-Adong.pdf
1942,SOUTH AFRICA,"-28.8166236,24.991639",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.00.00.h-boat.pdf
1942,SOUTH AFRICA,"-28.8166236,24.991639",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.00.00.g-SimonsTown.pdf
1942,BAHAMAS,"24.7736546,-78.0000547",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.00.00.f-Mann.pdf
1942,HIGH SEAS,"29.870151,-93.922369",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.00.00.e-seaman.pdf
1942,HIGH SEAS,"29.870151,-93.922369",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.00.00.d-Aldrich.pdf
1942,HIGH SEAS,"29.870151,-93.922369",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.00.00.c-AmericanAviators.pdf
1942,HIGH SEAS,"29.870151,-93.922369",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.00.00.b-Hall-Green-Jennings.pdf
1942,PANAMA,"8.559559,-81.1308434",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1942.00.00.a-BellaVista.pdf
1941,HIGH SEAS,"29.870151,-93.922369",NO INF,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1941.12.07-SouthAtlantic.pdf
